IP地址	端口	TLS	数据中心	地区	国际代码	国家	城市	网络延迟	下载速度MB/s
109.176.239.154	443	TRUE	SJC	北美洲	US	美国	圣何塞	172 ms	9.65
199.34.228.51	8443	TRUE	LAX	北美洲	US	美国	洛杉矶	205 ms	9.65
209.94.90.235	443	TRUE	LAX	北美洲	US	美国	洛杉矶	201 ms	9.65
135.84.76.124	443	TRUE	LAX	北美洲	US	美国	洛杉矶	200 ms	9.65
135.84.79.164	443	TRUE	LAX	北美洲	US	美国	洛杉矶	192 ms	9.65
209.208.226.25	443	TRUE	LAX	北美洲	US	美国	洛杉矶	203 ms	9.65
160.123.255.82	443	TRUE	LAX	北美洲	US	美国	洛杉矶	201 ms	9.65
135.84.76.19	443	TRUE	LAX	北美洲	US	美国	洛杉矶	203 ms	9.65
45.205.0.11	2083	TRUE	LAX	北美洲	US	美国	洛杉矶	194 ms	9.65
216.221.209.220	443	TRUE	LAX	北美洲	US	美国	洛杉矶	189 ms	9.65
216.221.222.150	443	TRUE	LAX	北美洲	US	美国	洛杉矶	202 ms	9.65
135.84.73.182	443	TRUE	LAX	北美洲	US	美国	洛杉矶	196 ms	9.65
160.22.52.68	443	TRUE	SJC	北美洲	US	美国	圣何塞	185 ms	9.65
209.94.90.21	443	TRUE	LAX	北美洲	US	美国	洛杉矶	189 ms	9.65
199.34.228.36	2096	TRUE	LAX	北美洲	US	美国	洛杉矶	194 ms	9.65
45.205.0.108	2096	TRUE	LAX	北美洲	US	美国	洛杉矶	198 ms	9.65
170.153.144.169	443	TRUE	SJC	北美洲	US	美国	圣何塞	238 ms	9.65
109.176.239.151	443	TRUE	SJC	北美洲	US	美国	圣何塞	205 ms	9.65
135.84.79.75	443	TRUE	LAX	北美洲	US	美国	洛杉矶	200 ms	9.65
135.84.64.227	443	TRUE	LAX	北美洲	US	美国	洛杉矶	201 ms	9.65
158.224.90.158	443	TRUE	LAX	北美洲	US	美国	洛杉矶	200 ms	9.65
192.206.179.238	443	TRUE	SJC	北美洲	US	美国	圣何塞	154 ms	9.64
135.84.73.150	443	TRUE	LAX	北美洲	US	美国	洛杉矶	198 ms	9.64
160.153.137.115	443	TRUE	SJC	北美洲	US	美国	圣何塞	174 ms	9.64
135.84.72.139	443	TRUE	LAX	北美洲	US	美国	洛杉矶	203 ms	9.64
135.84.75.63	443	TRUE	LAX	北美洲	US	美国	洛杉矶	216 ms	9.64
199.34.228.59	2083	TRUE	LAX	北美洲	US	美国	洛杉矶	196 ms	9.64
209.94.90.133	443	TRUE	LAX	北美洲	US	美国	洛杉矶	193 ms	9.64
135.84.75.232	443	TRUE	LAX	北美洲	US	美国	洛杉矶	189 ms	9.64
135.84.75.37	443	TRUE	LAX	北美洲	US	美国	洛杉矶	197 ms	9.64
135.84.76.103	443	TRUE	LAX	北美洲	US	美国	洛杉矶	193 ms	9.64
199.34.228.152	443	TRUE	LAX	北美洲	US	美国	洛杉矶	211 ms	9.64
161.145.150.171	443	TRUE	LAX	北美洲	US	美国	洛杉矶	204 ms	9.64
23.249.193.128	443	TRUE	LAX	北美洲	US	美国	洛杉矶	208 ms	9.64
170.153.144.225	443	TRUE	SJC	北美洲	US	美国	圣何塞	211 ms	9.64
199.34.229.180	443	TRUE	LAX	北美洲	US	美国	洛杉矶	218 ms	9.64
161.145.150.69	443	TRUE	LAX	北美洲	US	美国	洛杉矶	190 ms	9.64
135.84.75.201	443	TRUE	LAX	北美洲	US	美国	洛杉矶	207 ms	9.64
199.107.164.216	443	TRUE	SJC	北美洲	US	美国	圣何塞	197 ms	9.64
209.208.226.240	443	TRUE	LAX	北美洲	US	美国	洛杉矶	216 ms	9.64
209.208.226.194	443	TRUE	LAX	北美洲	US	美国	洛杉矶	192 ms	9.64
199.34.229.126	443	TRUE	LAX	北美洲	US	美国	洛杉矶	188 ms	9.64
209.208.226.250	443	TRUE	LAX	北美洲	US	美国	洛杉矶	203 ms	9.64
135.84.75.94	443	TRUE	LAX	北美洲	US	美国	洛杉矶	192 ms	9.64
199.34.230.26	443	TRUE	LAX	北美洲	US	美国	洛杉矶	200 ms	9.64
216.221.221.220	443	TRUE	LAX	北美洲	US	美国	洛杉矶	186 ms	9.64
66.179.48.105	443	TRUE	SJC	北美洲	US	美国	圣何塞	187 ms	9.64
209.208.227.35	443	TRUE	LAX	北美洲	US	美国	洛杉矶	204 ms	9.64
45.202.113.113	2083	TRUE	LAX	北美洲	US	美国	洛杉矶	186 ms	9.64
192.206.179.178	443	TRUE	SJC	北美洲	US	美国	圣何塞	182 ms	9.64
45.205.0.45	8443	TRUE	LAX	北美洲	US	美国	洛杉矶	194 ms	9.64
160.153.138.125	2096	TRUE	SJC	北美洲	US	美国	圣何塞	178 ms	9.64
161.145.150.75	443	TRUE	LAX	北美洲	US	美国	洛杉矶	193 ms	9.64
199.107.164.12	443	TRUE	SJC	北美洲	US	美国	圣何塞	172 ms	9.64
208.86.169.16	443	TRUE	LAX	北美洲	US	美国	洛杉矶	225 ms	9.64
199.34.230.158	2053	TRUE	LAX	北美洲	US	美国	洛杉矶	194 ms	9.64
199.34.229.46	443	TRUE	LAX	北美洲	US	美国	洛杉矶	208 ms	9.63
160.22.52.228	443	TRUE	SJC	北美洲	US	美国	圣何塞	182 ms	9.63
199.34.230.5	443	TRUE	LAX	北美洲	US	美国	洛杉矶	192 ms	9.63
45.202.113.231	8443	TRUE	LAX	北美洲	US	美国	洛杉矶	197 ms	9.63
199.34.230.17	2053	TRUE	LAX	北美洲	US	美国	洛杉矶	183 ms	9.63
199.34.228.41	2083	TRUE	LAX	北美洲	US	美国	洛杉矶	205 ms	9.63
45.205.0.210	2053	TRUE	LAX	北美洲	US	美国	洛杉矶	202 ms	9.63
135.84.74.164	443	TRUE	LAX	北美洲	US	美国	洛杉矶	205 ms	9.63
135.84.74.221	443	TRUE	LAX	北美洲	US	美国	洛杉矶	196 ms	9.63
158.224.89.145	443	TRUE	LAX	北美洲	US	美国	洛杉矶	206 ms	9.63
45.205.0.206	2096	TRUE	LAX	北美洲	US	美国	洛杉矶	192 ms	9.63
209.94.90.61	443	TRUE	LAX	北美洲	US	美国	洛杉矶	200 ms	9.63
209.94.90.104	443	TRUE	LAX	北美洲	US	美国	洛杉矶	203 ms	9.63
135.84.67.28	443	TRUE	LAX	北美洲	US	美国	洛杉矶	194 ms	9.63
209.94.90.20	443	TRUE	LAX	北美洲	US	美国	洛杉矶	203 ms	9.63
45.205.0.192	2053	TRUE	LAX	北美洲	US	美国	洛杉矶	189 ms	9.63
199.34.229.67	443	TRUE	LAX	北美洲	US	美国	洛杉矶	196 ms	9.63
109.176.239.252	443	TRUE	SJC	北美洲	US	美国	圣何塞	206 ms	9.63
135.84.75.3	443	TRUE	LAX	北美洲	US	美国	洛杉矶	199 ms	9.63
23.249.192.82	443	TRUE	LAX	北美洲	US	美国	洛杉矶	210 ms	9.63
45.202.113.182	443	TRUE	LAX	北美洲	US	美国	洛杉矶	199 ms	9.63
161.145.150.206	443	TRUE	LAX	北美洲	US	美国	洛杉矶	187 ms	9.63
135.84.75.40	443	TRUE	LAX	北美洲	US	美国	洛杉矶	189 ms	9.63
199.34.229.254	443	TRUE	LAX	北美洲	US	美国	洛杉矶	193 ms	9.63
45.205.0.228	2087	TRUE	LAX	北美洲	US	美国	洛杉矶	210 ms	9.63
199.34.230.42	443	TRUE	LAX	北美洲	US	美国	洛杉矶	210 ms	9.63
161.145.150.12	443	TRUE	LAX	北美洲	US	美国	洛杉矶	204 ms	9.63
199.34.229.214	443	TRUE	LAX	北美洲	US	美国	洛杉矶	191 ms	9.63
199.34.229.50	443	TRUE	LAX	北美洲	US	美国	洛杉矶	192 ms	9.63
23.134.82.1	443	TRUE	LAX	北美洲	US	美国	洛杉矶	191 ms	9.63
135.84.64.31	443	TRUE	LAX	北美洲	US	美国	洛杉矶	192 ms	9.63
135.84.74.38	443	TRUE	LAX	北美洲	US	美国	洛杉矶	195 ms	9.63
147.78.140.160	443	TRUE	LAX	北美洲	US	美国	洛杉矶	197 ms	9.63
209.208.227.229	443	TRUE	LAX	北美洲	US	美国	洛杉矶	206 ms	9.63
199.107.164.194	443	TRUE	SJC	北美洲	US	美国	圣何塞	178 ms	9.63
135.84.73.188	443	TRUE	LAX	北美洲	US	美国	洛杉矶	202 ms	9.63
209.94.90.210	443	TRUE	LAX	北美洲	US	美国	洛杉矶	197 ms	9.63
209.208.226.245	443	TRUE	LAX	北美洲	US	美国	洛杉矶	196 ms	9.63
135.84.74.168	443	TRUE	LAX	北美洲	US	美国	洛杉矶	202 ms	9.63
45.202.113.2	2087	TRUE	LAX	北美洲	US	美国	洛杉矶	182 ms	9.63
170.153.144.207	443	TRUE	SJC	北美洲	US	美国	圣何塞	202 ms	9.63
45.202.113.56	8443	TRUE	LAX	北美洲	US	美国	洛杉矶	203 ms	9.63
199.34.230.160	2053	TRUE	LAX	北美洲	US	美国	洛杉矶	193 ms	9.63
199.34.229.200	443	TRUE	LAX	北美洲	US	美国	洛杉矶	205 ms	9.63
135.84.64.98	443	TRUE	LAX	北美洲	US	美国	洛杉矶	193 ms	9.63
199.34.230.99	2053	TRUE	LAX	北美洲	US	美国	洛杉矶	213 ms	9.63
199.34.228.4	2083	TRUE	LAX	北美洲	US	美国	洛杉矶	187 ms	9.62
156.238.18.161	8443	TRUE	LAX	北美洲	US	美国	洛杉矶	199 ms	9.62
208.86.168.54	443	TRUE	LAX	北美洲	US	美国	洛杉矶	192 ms	9.62
209.94.90.109	443	TRUE	LAX	北美洲	US	美国	洛杉矶	188 ms	9.62
135.84.75.101	443	TRUE	LAX	北美洲	US	美国	洛杉矶	193 ms	9.62
199.34.228.142	443	TRUE	LAX	北美洲	US	美国	洛杉矶	205 ms	9.62
38.22.233.168	443	TRUE	LAX	北美洲	US	美国	洛杉矶	190 ms	9.62
209.94.90.142	443	TRUE	LAX	北美洲	US	美国	洛杉矶	191 ms	9.62
199.34.228.224	2096	TRUE	LAX	北美洲	US	美国	洛杉矶	203 ms	9.62
135.84.64.103	443	TRUE	LAX	北美洲	US	美国	洛杉矶	202 ms	9.62
135.84.75.34	443	TRUE	LAX	北美洲	US	美国	洛杉矶	204 ms	9.62
45.202.113.0	443	TRUE	LAX	北美洲	US	美国	洛杉矶	209 ms	9.62
199.231.44.108	443	TRUE	LAX	北美洲	US	美国	洛杉矶	278 ms	9.62
135.84.75.38	443	TRUE	LAX	北美洲	US	美国	洛杉矶	255 ms	9.62
199.34.228.78	443	TRUE	LAX	北美洲	US	美国	洛杉矶	193 ms	9.62
135.84.64.10	443	TRUE	LAX	北美洲	US	美国	洛杉矶	208 ms	9.62
45.202.113.26	8443	TRUE	LAX	北美洲	US	美国	洛杉矶	197 ms	9.62
192.206.179.117	443	TRUE	SJC	北美洲	US	美国	圣何塞	187 ms	9.62
209.208.227.107	443	TRUE	LAX	北美洲	US	美国	洛杉矶	204 ms	9.62
135.84.74.185	443	TRUE	LAX	北美洲	US	美国	洛杉矶	199 ms	9.62
158.224.38.15	443	TRUE	LAX	北美洲	US	美国	洛杉矶	199 ms	9.62
192.206.179.91	443	TRUE	SJC	北美洲	US	美国	圣何塞	228 ms	9.62
199.34.230.118	443	TRUE	LAX	北美洲	US	美国	洛杉矶	211 ms	9.62
199.34.228.252	2053	TRUE	LAX	北美洲	US	美国	洛杉矶	202 ms	9.62
135.84.67.90	443	TRUE	LAX	北美洲	US	美国	洛杉矶	192 ms	9.62
199.34.228.253	443	TRUE	LAX	北美洲	US	美国	洛杉矶	195 ms	9.62
216.221.222.132	443	TRUE	LAX	北美洲	US	美国	洛杉矶	216 ms	9.62
209.208.226.158	443	TRUE	LAX	北美洲	US	美国	洛杉矶	191 ms	9.62
199.34.230.99	8443	TRUE	LAX	北美洲	US	美国	洛杉矶	233 ms	9.62
161.145.150.19	443	TRUE	LAX	北美洲	US	美国	洛杉矶	202 ms	9.62
161.145.150.76	443	TRUE	LAX	北美洲	US	美国	洛杉矶	198 ms	9.62
135.84.76.146	443	TRUE	LAX	北美洲	US	美国	洛杉矶	209 ms	9.62
109.176.239.65	443	TRUE	SJC	北美洲	US	美国	圣何塞	190 ms	9.62
109.176.239.70	443	TRUE	SJC	北美洲	US	美国	圣何塞	166 ms	9.62
199.34.230.145	2096	TRUE	LAX	北美洲	US	美国	洛杉矶	197 ms	9.62
135.84.64.90	443	TRUE	LAX	北美洲	US	美国	洛杉矶	206 ms	9.62
162.67.6.49	8443	TRUE	LAX	北美洲	US	美国	洛杉矶	196 ms	9.62
161.145.150.191	443	TRUE	LAX	北美洲	US	美国	洛杉矶	200 ms	9.62
199.34.230.128	443	TRUE	LAX	北美洲	US	美国	洛杉矶	198 ms	9.62
45.202.113.130	8443	TRUE	LAX	北美洲	US	美国	洛杉矶	210 ms	9.61
45.202.113.86	2083	TRUE	LAX	北美洲	US	美国	洛杉矶	204 ms	9.61
160.123.255.34	443	TRUE	LAX	北美洲	US	美国	洛杉矶	202 ms	9.61
161.145.150.72	443	TRUE	LAX	北美洲	US	美国	洛杉矶	196 ms	9.61
216.221.221.251	443	TRUE	LAX	北美洲	US	美国	洛杉矶	200 ms	9.61
160.153.137.41	443	TRUE	SJC	北美洲	US	美国	圣何塞	178 ms	9.61
161.145.150.121	443	TRUE	LAX	北美洲	US	美国	洛杉矶	193 ms	9.61
45.202.113.161	443	TRUE	LAX	北美洲	US	美国	洛杉矶	196 ms	9.61
209.208.226.44	443	TRUE	LAX	北美洲	US	美国	洛杉矶	200 ms	9.61
209.102.207.60	443	TRUE	SJC	北美洲	US	美国	圣何塞	168 ms	9.61
208.86.168.86	443	TRUE	LAX	北美洲	US	美国	洛杉矶	210 ms	9.61
216.221.214.128	443	TRUE	LAX	北美洲	US	美国	洛杉矶	212 ms	9.61
162.68.208.19	2083	TRUE	LAX	北美洲	US	美国	洛杉矶	202 ms	9.61
158.224.83.160	443	TRUE	LAX	北美洲	US	美国	洛杉矶	211 ms	9.61
156.238.18.178	2083	TRUE	LAX	北美洲	US	美国	洛杉矶	192 ms	9.61
199.34.230.185	443	TRUE	LAX	北美洲	US	美国	洛杉矶	217 ms	9.61
170.153.144.91	443	TRUE	SJC	北美洲	US	美国	圣何塞	173 ms	9.61
216.221.221.222	443	TRUE	LAX	北美洲	US	美国	洛杉矶	201 ms	9.61
156.238.18.196	8443	TRUE	LAX	北美洲	US	美国	洛杉矶	194 ms	9.61
135.84.73.29	443	TRUE	LAX	北美洲	US	美国	洛杉矶	204 ms	9.61
135.84.64.50	443	TRUE	LAX	北美洲	US	美国	洛杉矶	207 ms	9.61
45.205.0.236	8443	TRUE	LAX	北美洲	US	美国	洛杉矶	200 ms	9.61
199.34.230.149	8443	TRUE	LAX	北美洲	US	美国	洛杉矶	196 ms	9.61
162.67.0.35	443	TRUE	LAX	北美洲	US	美国	洛杉矶	195 ms	9.61
135.84.76.147	443	TRUE	LAX	北美洲	US	美国	洛杉矶	194 ms	9.61
199.34.228.166	443	TRUE	LAX	北美洲	US	美国	洛杉矶	191 ms	9.61
45.205.0.148	2087	TRUE	LAX	北美洲	US	美国	洛杉矶	192 ms	9.61
170.153.144.166	443	TRUE	SJC	北美洲	US	美国	圣何塞	170 ms	9.6
199.34.228.227	443	TRUE	LAX	北美洲	US	美国	洛杉矶	191 ms	9.6
45.205.0.39	2096	TRUE	LAX	北美洲	US	美国	洛杉矶	198 ms	9.6
135.84.79.92	443	TRUE	LAX	北美洲	US	美国	洛杉矶	199 ms	9.6
135.84.75.125	443	TRUE	LAX	北美洲	US	美国	洛杉矶	266 ms	9.6
161.145.150.209	443	TRUE	LAX	北美洲	US	美国	洛杉矶	201 ms	9.6
199.34.229.116	2087	TRUE	LAX	北美洲	US	美国	洛杉矶	193 ms	9.6
209.94.90.184	443	TRUE	LAX	北美洲	US	美国	洛杉矶	200 ms	9.6
160.123.255.3	443	TRUE	LAX	北美洲	US	美国	洛杉矶	204 ms	9.6
199.34.228.107	2083	TRUE	LAX	北美洲	US	美国	洛杉矶	199 ms	9.6
23.249.193.186	443	TRUE	LAX	北美洲	US	美国	洛杉矶	199 ms	9.6
45.202.113.41	2053	TRUE	LAX	北美洲	US	美国	洛杉矶	207 ms	9.6
161.107.22.90	443	TRUE	LAX	北美洲	US	美国	洛杉矶	205 ms	9.6
135.84.73.174	443	TRUE	LAX	北美洲	US	美国	洛杉矶	212 ms	9.6
199.34.228.245	2087	TRUE	LAX	北美洲	US	美国	洛杉矶	191 ms	9.6
217.163.76.189	443	TRUE	LAX	北美洲	US	美国	洛杉矶	204 ms	9.6
135.84.74.139	443	TRUE	LAX	北美洲	US	美国	洛杉矶	209 ms	9.6
135.84.64.92	443	TRUE	LAX	北美洲	US	美国	洛杉矶	182 ms	9.6
160.153.138.25	443	TRUE	SJC	北美洲	US	美国	圣何塞	165 ms	9.6
74.120.172.114	443	TRUE	LAX	北美洲	US	美国	洛杉矶	179 ms	9.6
170.153.144.22	443	TRUE	SJC	北美洲	US	美国	圣何塞	229 ms	9.6
160.123.255.129	443	TRUE	LAX	北美洲	US	美国	洛杉矶	193 ms	9.6
160.123.255.203	443	TRUE	LAX	北美洲	US	美国	洛杉矶	193 ms	9.6
209.102.207.236	443	TRUE	SJC	北美洲	US	美国	圣何塞	179 ms	9.6
45.205.0.81	2096	TRUE	LAX	北美洲	US	美国	洛杉矶	206 ms	9.6
45.202.113.94	2053	TRUE	LAX	北美洲	US	美国	洛杉矶	197 ms	9.6
160.153.138.58	8443	TRUE	SJC	北美洲	US	美国	圣何塞	181 ms	9.6
199.34.229.56	2083	TRUE	LAX	北美洲	US	美国	洛杉矶	214 ms	9.6
199.34.230.158	443	TRUE	LAX	北美洲	US	美国	洛杉矶	210 ms	9.6
160.22.52.106	443	TRUE	SJC	北美洲	US	美国	圣何塞	172 ms	9.6
199.34.230.7	443	TRUE	LAX	北美洲	US	美国	洛杉矶	201 ms	9.6
160.153.138.119	443	TRUE	SJC	北美洲	US	美国	圣何塞	189 ms	9.6
192.206.179.157	443	TRUE	SJC	北美洲	US	美国	圣何塞	199 ms	9.6
135.84.64.161	443	TRUE	LAX	北美洲	US	美国	洛杉矶	206 ms	9.6
135.84.76.17	443	TRUE	LAX	北美洲	US	美国	洛杉矶	199 ms	9.6
199.34.228.191	2096	TRUE	LAX	北美洲	US	美国	洛杉矶	203 ms	9.6
156.238.19.197	2087	TRUE	LAX	北美洲	US	美国	洛杉矶	201 ms	9.6
158.224.89.137	443	TRUE	LAX	北美洲	US	美国	洛杉矶	194 ms	9.6
160.153.138.191	443	TRUE	SJC	北美洲	US	美国	圣何塞	199 ms	9.6
135.84.76.148	443	TRUE	LAX	北美洲	US	美国	洛杉矶	232 ms	9.6
199.34.228.5	2083	TRUE	LAX	北美洲	US	美国	洛杉矶	190 ms	9.6
199.34.228.30	2096	TRUE	LAX	北美洲	US	美国	洛杉矶	208 ms	9.6
199.34.229.42	443	TRUE	LAX	北美洲	US	美国	洛杉矶	198 ms	9.6
135.84.74.147	443	TRUE	LAX	北美洲	US	美国	洛杉矶	206 ms	9.6
199.34.229.253	443	TRUE	LAX	北美洲	US	美国	洛杉矶	210 ms	9.6
209.208.226.223	443	TRUE	LAX	北美洲	US	美国	洛杉矶	195 ms	9.59
109.176.239.231	443	TRUE	SJC	北美洲	US	美国	圣何塞	210 ms	9.59
209.94.90.71	443	TRUE	LAX	北美洲	US	美国	洛杉矶	253 ms	9.59
45.205.0.14	8443	TRUE	LAX	北美洲	US	美国	洛杉矶	192 ms	9.59
135.84.76.25	443	TRUE	LAX	北美洲	US	美国	洛杉矶	192 ms	9.59
135.84.64.64	443	TRUE	LAX	北美洲	US	美国	洛杉矶	190 ms	9.59
199.34.228.224	443	TRUE	LAX	北美洲	US	美国	洛杉矶	202 ms	9.59
199.34.229.110	443	TRUE	LAX	北美洲	US	美国	洛杉矶	197 ms	9.59
135.84.74.138	443	TRUE	LAX	北美洲	US	美国	洛杉矶	200 ms	9.59
170.153.144.205	443	TRUE	SJC	北美洲	US	美国	圣何塞	207 ms	9.59
160.123.255.139	443	TRUE	LAX	北美洲	US	美国	洛杉矶	192 ms	9.59
170.153.144.12	443	TRUE	SJC	北美洲	US	美国	圣何塞	180 ms	9.59
208.86.168.117	443	TRUE	LAX	北美洲	US	美国	洛杉矶	198 ms	9.59
45.205.0.78	443	TRUE	LAX	北美洲	US	美国	洛杉矶	201 ms	9.59
135.84.74.95	443	TRUE	LAX	北美洲	US	美国	洛杉矶	205 ms	9.59
199.34.228.48	8443	TRUE	LAX	北美洲	US	美国	洛杉矶	195 ms	9.59
208.86.168.35	443	TRUE	LAX	北美洲	US	美国	洛杉矶	181 ms	9.59
216.24.57.200	443	TRUE	LAX	北美洲	US	美国	洛杉矶	216 ms	9.59
161.145.150.226	443	TRUE	LAX	北美洲	US	美国	洛杉矶	193 ms	9.59
45.205.0.250	2083	TRUE	LAX	北美洲	US	美国	洛杉矶	197 ms	9.59
45.202.113.82	2053	TRUE	LAX	北美洲	US	美国	洛杉矶	197 ms	9.59
24.199.69.168	8443	TRUE	SJC	北美洲	US	美国	圣何塞	189 ms	9.59
209.208.227.230	443	TRUE	LAX	北美洲	US	美国	洛杉矶	198 ms	9.59
199.34.228.28	443	TRUE	LAX	北美洲	US	美国	洛杉矶	197 ms	9.59
45.202.113.199	2087	TRUE	LAX	北美洲	US	美国	洛杉矶	209 ms	9.59
74.48.91.254	443	TRUE	LAX	北美洲	US	美国	洛杉矶	167 ms	9.59
109.176.239.237	443	TRUE	SJC	北美洲	US	美国	圣何塞	172 ms	9.59
209.94.90.169	443	TRUE	LAX	北美洲	US	美国	洛杉矶	214 ms	9.59
135.84.74.220	443	TRUE	LAX	北美洲	US	美国	洛杉矶	194 ms	9.59
216.221.213.152	443	TRUE	LAX	北美洲	US	美国	洛杉矶	200 ms	9.59
135.84.76.120	443	TRUE	LAX	北美洲	US	美国	洛杉矶	196 ms	9.59
45.202.113.65	443	TRUE	LAX	北美洲	US	美国	洛杉矶	195 ms	9.59
192.206.179.133	443	TRUE	SJC	北美洲	US	美国	圣何塞	189 ms	9.59
66.179.48.70	443	TRUE	SJC	北美洲	US	美国	圣何塞	189 ms	9.59
109.176.239.242	443	TRUE	SJC	北美洲	US	美国	圣何塞	191 ms	9.59
45.202.113.221	2087	TRUE	LAX	北美洲	US	美国	洛杉矶	203 ms	9.59
208.86.168.34	443	TRUE	LAX	北美洲	US	美国	洛杉矶	210 ms	9.59
199.34.228.247	443	TRUE	LAX	北美洲	US	美国	洛杉矶	207 ms	9.59
170.153.144.149	443	TRUE	SJC	北美洲	US	美国	圣何塞	195 ms	9.59
156.238.18.47	2096	TRUE	LAX	北美洲	US	美国	洛杉矶	203 ms	9.59
135.84.73.228	443	TRUE	LAX	北美洲	US	美国	洛杉矶	195 ms	9.59
45.202.113.111	2087	TRUE	LAX	北美洲	US	美国	洛杉矶	196 ms	9.59
135.84.67.72	443	TRUE	LAX	北美洲	US	美国	洛杉矶	199 ms	9.59
156.238.18.117	443	TRUE	LAX	北美洲	US	美国	洛杉矶	197 ms	9.58
135.84.76.33	443	TRUE	LAX	北美洲	US	美国	洛杉矶	193 ms	9.58
161.145.150.58	443	TRUE	LAX	北美洲	US	美国	洛杉矶	196 ms	9.58
158.224.83.125	443	TRUE	LAX	北美洲	US	美国	洛杉矶	182 ms	9.58
199.34.229.99	443	TRUE	LAX	北美洲	US	美国	洛杉矶	208 ms	9.58
160.153.137.176	443	TRUE	SJC	北美洲	US	美国	圣何塞	189 ms	9.58
135.84.74.149	443	TRUE	LAX	北美洲	US	美国	洛杉矶	204 ms	9.58
135.84.73.184	443	TRUE	LAX	北美洲	US	美国	洛杉矶	208 ms	9.58
199.34.230.174	2096	TRUE	LAX	北美洲	US	美国	洛杉矶	197 ms	9.58
170.153.144.167	443	TRUE	SJC	北美洲	US	美国	圣何塞	177 ms	9.58
199.34.229.116	443	TRUE	LAX	北美洲	US	美国	洛杉矶	202 ms	9.58
135.84.76.180	443	TRUE	LAX	北美洲	US	美国	洛杉矶	197 ms	9.58
199.34.228.107	2087	TRUE	LAX	北美洲	US	美国	洛杉矶	208 ms	9.58
160.153.137.193	443	TRUE	SJC	北美洲	US	美国	圣何塞	173 ms	9.58
135.84.73.163	443	TRUE	LAX	北美洲	US	美国	洛杉矶	204 ms	9.58
162.67.6.48	2053	TRUE	LAX	北美洲	US	美国	洛杉矶	201 ms	9.58
199.68.156.203	443	TRUE	SJC	北美洲	US	美国	圣何塞	198 ms	9.58
199.34.230.148	2053	TRUE	LAX	北美洲	US	美国	洛杉矶	197 ms	9.58
199.34.228.16	443	TRUE	LAX	北美洲	US	美国	洛杉矶	201 ms	9.58
45.205.0.131	8443	TRUE	LAX	北美洲	US	美国	洛杉矶	206 ms	9.58
38.22.233.150	443	TRUE	LAX	北美洲	US	美国	洛杉矶	201 ms	9.58
209.94.90.37	443	TRUE	LAX	北美洲	US	美国	洛杉矶	208 ms	9.58
135.84.72.87	443	TRUE	LAX	北美洲	US	美国	洛杉矶	211 ms	9.58
45.202.113.149	2087	TRUE	LAX	北美洲	US	美国	洛杉矶	234 ms	9.58
209.208.227.92	443	TRUE	LAX	北美洲	US	美国	洛杉矶	202 ms	9.58
135.84.74.49	443	TRUE	LAX	北美洲	US	美国	洛杉矶	204 ms	9.58
216.221.221.179	2053	TRUE	LAX	北美洲	US	美国	洛杉矶	197 ms	9.58
162.68.207.129	8443	TRUE	LAX	北美洲	US	美国	洛杉矶	206 ms	9.58
23.249.200.145	443	TRUE	LAX	北美洲	US	美国	洛杉矶	195 ms	9.58
216.24.57.233	443	TRUE	LAX	北美洲	US	美国	洛杉矶	212 ms	9.57
199.34.230.163	2053	TRUE	LAX	北美洲	US	美国	洛杉矶	205 ms	9.57
199.34.228.228	2096	TRUE	LAX	北美洲	US	美国	洛杉矶	201 ms	9.57
45.202.113.43	443	TRUE	LAX	北美洲	US	美国	洛杉矶	202 ms	9.57
135.84.76.53	443	TRUE	LAX	北美洲	US	美国	洛杉矶	203 ms	9.57
199.34.228.187	2087	TRUE	LAX	北美洲	US	美国	洛杉矶	201 ms	9.57
135.84.73.239	443	TRUE	LAX	北美洲	US	美国	洛杉矶	204 ms	9.57
135.84.74.246	443	TRUE	LAX	北美洲	US	美国	洛杉矶	203 ms	9.57
208.86.169.203	443	TRUE	LAX	北美洲	US	美国	洛杉矶	204 ms	9.57
199.34.229.70	443	TRUE	LAX	北美洲	US	美国	洛杉矶	197 ms	9.57
45.202.113.155	2053	TRUE	LAX	北美洲	US	美国	洛杉矶	209 ms	9.57
160.153.138.188	443	TRUE	SJC	北美洲	US	美国	圣何塞	171 ms	9.57
45.205.0.182	2087	TRUE	LAX	北美洲	US	美国	洛杉矶	198 ms	9.57
52.12.162.159	443	TRUE	PDX	北美洲	US	美国	波特兰	190 ms	9.57
45.202.113.49	443	TRUE	LAX	北美洲	US	美国	洛杉矶	200 ms	9.57
209.94.90.14	443	TRUE	LAX	北美洲	US	美国	洛杉矶	201 ms	9.57
199.68.156.228	443	TRUE	SJC	北美洲	US	美国	圣何塞	171 ms	9.57
208.86.168.29	443	TRUE	LAX	北美洲	US	美国	洛杉矶	193 ms	9.57
45.202.113.72	2053	TRUE	LAX	北美洲	US	美国	洛杉矶	205 ms	9.57
109.176.239.90	443	TRUE	SJC	北美洲	US	美国	圣何塞	206 ms	9.57
135.84.74.203	443	TRUE	LAX	北美洲	US	美国	洛杉矶	210 ms	9.57
161.145.150.155	443	TRUE	LAX	北美洲	US	美国	洛杉矶	198 ms	9.57
45.205.0.110	2096	TRUE	LAX	北美洲	US	美国	洛杉矶	191 ms	9.57
156.238.18.196	2083	TRUE	LAX	北美洲	US	美国	洛杉矶	201 ms	9.57
